speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_11,Nigerian,tech,1.4245408928689955,13,0.26,0.27385,0.1040395,0.27038
speaker_11,Nigerian,stock,1.083528662209266,13,0.26,0.22923,0.0833484,0.28699
speaker_11,Nigerian,because,15.69912919764253,13,1.02,0.48308,0.3078261,0.49451
speaker_11,Nigerian,they,2.2024806211891894,13,0.22,0.20308,0.2002255,0.18034
speaker_11,Nigerian,worked,1.4732120904198565,13,0.26,0.25692,0.113324,0.31292
speaker_11,Nigerian,that,0.998085068894969,13,0.08,0.10769,0.1853587,0.17949
speaker_11,Nigerian,industry,3.1844499372073876,13,0.42,0.35846,0.1516405,0.33534
speaker_11,Nigerian,and,2.0589597709336953,13,0.2,0.26923,0.1529513,0.43828
speaker_11,Nigerian,felt,2.276047007957323,13,0.24,0.16769,0.1896706,0.26198
speaker_11,Nigerian,confident,8.086312914580075,13,0.56,0.46462,0.2887969,0.47231
speaker_11,Nigerian,about,2.9675108175833924,13,0.4,0.26615,0.1483755,0.27569
speaker_11,Nigerian,it,4.366737006571618,13,0.48,0.28769,0.1819474,0.32602
speaker_11,Nigerian,recommended,3.82414194537905,13,0.46,0.39077,0.166267,0.40385
speaker_11,Nigerian,diversification,8.768282575327886,13,0.52,0.66615,0.263251,0.60738
speaker_11,Nigerian,based,13.752592767519648,13,0.94,0.67846,0.2926084,0.7
speaker_11,Nigerian,on,1.752044452445843,13,0.22,0.27077,0.1294124,0.24981
speaker_11,Nigerian,risk,1.6395625864712964,13,0.18,0.23231,0.1411544,0.32447
speaker_11,Nigerian,tolerance,8.60622520226195,13,0.74,0.64769,0.2326007,0.76
speaker_11,Nigerian,pushed,8.05499482593776,13,0.6,0.23846,0.2684998,0.28824
speaker_11,Nigerian,back,2.8172929427402287,13,0.38,0.25077,0.1482786,0.27098
speaker_11,Nigerian,good,2.489807433644887,13,0.26,0.19231,0.1915236,0.25846
speaker_11,Nigerian,insight,5.4014294643403655,13,0.5,0.57538,0.1877502,0.64667
speaker_11,Nigerian,so,2.6180572271870486,13,0.18,0.33077,0.1583011,0.41895
speaker_11,Nigerian,instead,5.69563525125256,13,0.22,0.39692,0.2869894,0.30423
speaker_11,Nigerian,asked,3.651567905665418,13,0.38,0.25692,0.1921878,0.30308
speaker_11,Nigerian,them,1.7845421947064948,13,0.14,0.13846,0.2549346,0.16846
speaker_11,Nigerian,walk,1.965197397074152,13,0.2,0.19692,0.1965197,0.22235
speaker_11,Nigerian,me,2.3297647252334386,13,0.18,0.17231,0.2588627,0.16346
speaker_11,Nigerian,through,1.788860967706896,13,0.24,0.20923,0.1490717,0.24942
speaker_11,Nigerian,thinking,9.485026238457486,13,0.68,0.31538,0.2789714,0.32923
speaker_11,Nigerian,could,3.277337783226864,13,0.18,0.18,0.3641486,0.17472
speaker_11,Nigerian,understand,2.192606129895222,13,0.36,0.35692,0.1218115,0.38577
speaker_11,Nigerian,better,3.166936495567329,13,0.26,0.38923,0.162728,0.46885
speaker_11,Nigerian,then,28.72295256659946,12,1.26,0.31231,0.4559199,0.3352
speaker_11,Nigerian,we,2.686209451546155,13,0.14,0.18923,0.2839083,0.13371
speaker_11,Nigerian,talked,1.8633859788248708,12,0.28,0.26667,0.133099,0.35522
speaker_11,Nigerian,some,3.878123344837108,13,0.36,0.21846,0.2154513,0.304
speaker_11,Nigerian,scenarios,8.190673042255968,13,0.58,0.62923,0.2603392,0.65115
speaker_11,Nigerian,like,35.55358249718026,13,1.62,0.41077,0.4389331,0.52264
speaker_11,Nigerian,what,4.303252560722384,13,0.28,0.31846,0.2702526,0.30377
speaker_11,Nigerian,would,2.623383599934967,13,0.18,0.13538,0.2914871,0.17885
speaker_11,Nigerian,happen,2.389489531619145,13,0.34,0.25846,0.1405582,0.29692
speaker_11,Nigerian,if,3.4699212883183197,13,0.32,0.22308,0.2168701,0.27962
speaker_11,Nigerian,dropped,5.3072021959441145,13,0.46,0.55077,0.1927196,0.64
speaker_11,Nigerian,knew,3.0762498638012055,10,0.36,0.17231,0.1709028,0.20038
speaker_11,Nigerian,the,5.747398985568192,10,0.36,0.13692,0.3192999,0.15279
speaker_11,Nigerian,but,2.1323906408348092,10,0.2,0.17077,0.2132391,0.21067
speaker_11,Nigerian,was,27.2675973765245,10,1.3,0.39692,0.4195015,0.37692
speaker_11,Nigerian,managing,4.249682824044426,9,0.54,0.27231,0.1573957,0.29804
speaker_11,Nigerian,ended,2.6401207038682712,5,0.28,0.09692,0.1885801,0.12275
speaker_11,Nigerian,up,2.6175423405600435,5,0.28,0.06154,0.1869673,0.08962
speaker_11,Nigerian,compromising,13.621602157123451,5,0.8,0.34154,0.3405401,0.39577
speaker_11,Nigerian,kept,2.8455647319077824,3,0.3,0.05833,0.1897043,0.12039
speaker_11,Nigerian,bigger,2.1561829704578868,3,0.18,0.05231,0.2395759,0.1
speaker_11,Nigerian,position,3.3191151443620437,3,0.44,0.09538,0.1508689,0.19125
speaker_11,Nigerian,than,19.547296382752695,3,0.36,0.22154,1.0859609,0.2148
speaker_11,Nigerian,suggested,8.466722838363355,3,0.42,0.14923,0.4031773,0.26769
speaker_15,Nigerian,i,36.15695142920963,13,1.7,1.20154,0.4253759,0.27348
speaker_15,Nigerian,had,2.1194720370967897,13,0.2,0.22769,0.1861698,0.20838
speaker_15,Nigerian,a,1.276474510374144,12,0.1,0.09538,0.2552949,0.11312
speaker_15,Nigerian,client,2.572887323987753,13,0.4,0.33538,0.1286444,0.36314
