speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_07,Nigerian,when,11.496873502086869,2,0.76,0.04,0.3025493,0.14196
speaker_07,Nigerian,priorities,3.7079757063417738,2,0.54,0.04769,0.1373324,0.09409
speaker_07,Nigerian,shift,14.644087639377885,2,0.9,0.04308,0.3254242,0.11304
speaker_07,Nigerian,rather,4.490097461481696,2,0.52,0.04308,0.1726961,0.15115
speaker_07,Nigerian,than,0.711530642409319,2,0.18,0.02923,0.079059,0.06231
speaker_07,Nigerian,just,1.5384846159263352,2,0.26,0.03077,0.118345,0.06471
speaker_07,Nigerian,missing,2.316546233828699,2,0.22,0.04308,0.2105951,0.08275
speaker_11,Nigerian,earlier,19.927306774353216,13,0.62,1.17538,0.3390772,1.17673
speaker_11,Nigerian,this,3.123547575814621,13,0.24,0.33385,0.187125,0.31423
speaker_11,Nigerian,year,3.3942550945804797,13,0.24,0.36923,0.1838555,0.38654
speaker_11,Nigerian,i,10.668409229904238,13,0.72,0.15846,0.2963447,0.22445
speaker_11,Nigerian,committed,2.941500263014964,13,0.36,0.29077,0.1634167,0.31769
speaker_11,Nigerian,to,3.628838137022236,13,0.44,0.25538,0.1649472,0.22204
speaker_11,Nigerian,finishing,4.344354386211442,13,0.48,0.28308,0.1810148,0.33551
speaker_11,Nigerian,a,2.84474407459292,13,0.3,0.26,0.1896496,0.14945
speaker_11,Nigerian,client,1.6084207082207156,13,0.22,0.24615,0.1306842,0.26028
speaker_11,Nigerian,report,2.585568329546324,13,0.3,0.26308,0.1723712,0.2532
speaker_11,Nigerian,by,2.344391714286162,13,0.28,0.32923,0.1424163,0.36943
speaker_11,Nigerian,thursday,3.051102491707527,13,0.42,0.34923,0.1452906,0.40113
speaker_11,Nigerian,for,14.365968756006374,13,0.92,0.33538,0.3123037,0.42
speaker_11,Nigerian,friday,3.709862735997912,13,0.46,0.24308,0.1612984,0.23689
speaker_11,Nigerian,meeting,3.7614819382134703,13,0.36,0.49846,0.1509237,0.38962
speaker_11,Nigerian,but,1.3719921774543968,11,0.1,0.08308,0.2743984,0.08039
speaker_11,Nigerian,on,11.505621299040872,13,0.74,0.14615,0.3109627,0.17214
speaker_11,Nigerian,wednesday,3.870804197781432,13,0.48,0.48615,0.1592419,0.51137
speaker_11,Nigerian,my,8.887120892317341,13,0.6,0.19077,0.2962374,0.17673
speaker_11,Nigerian,manager,3.2298064404551647,13,0.46,0.33846,0.1404264,0.36519
speaker_11,Nigerian,needed,2.3459683917503,13,0.28,0.30615,0.1532542,0.30431
speaker_11,Nigerian,help,4.349015990198111,13,0.48,0.32923,0.181209,0.39132
speaker_11,Nigerian,with,3.597302025477309,13,0.32,0.25231,0.2248314,0.24113
speaker_11,Nigerian,an,4.043639916617587,13,0.28,0.13692,0.2888314,0.1812
speaker_11,Nigerian,urgent,4.3714767054357395,13,0.48,0.30462,0.1821449,0.34769
speaker_11,Nigerian,compliance,3.2392284892251797,13,0.46,0.36769,0.140836,0.37647
speaker_11,Nigerian,request,11.0446933725855,13,0.78,0.45231,0.2831973,0.5372
speaker_11,Nigerian,that,30.944225025179193,13,1.34,0.4,0.4618541,0.51492
speaker_11,Nigerian,same,7.969409923859533,13,0.62,0.22462,0.2570777,0.2984
speaker_11,Nigerian,day,15.516548324151804,13,0.98,0.16,0.3166643,0.25357
speaker_11,Nigerian,deadline,7.003314106503042,13,0.26,0.61077,0.2293277,0.3658
speaker_11,Nigerian,realized,3.466282461693991,13,0.46,0.33231,0.1507079,0.36857
speaker_11,Nigerian,couldn't,3.3992233561804652,12,0.4,0.24333,0.1699612,0.2902
speaker_11,Nigerian,do,2.650911358460306,13,0.16,0.13538,0.3313639,0.16385
speaker_11,Nigerian,both,1.9299250922926348,13,0.26,0.28769,0.1341659,0.28654
speaker_11,Nigerian,well,3.782570549314976,13,0.22,0.40308,0.1876848,0.4064
speaker_11,Nigerian,so,14.34214151104826,13,0.8,0.46462,0.3585535,0.36909
speaker_11,Nigerian,talked,14.385951439247709,13,0.92,0.25846,0.3127381,0.305
speaker_11,Nigerian,about,2.638615875049422,13,0.2,0.31385,0.1681471,0.35192
speaker_11,Nigerian,prioritizing,10.24243294048756,13,0.74,0.75538,0.2711846,0.81294
speaker_11,Nigerian,the,1.7060040045667149,13,0.18,0.19538,0.1746303,0.18038
speaker_11,Nigerian,issue,6.219694511544877,13,0.54,0.53692,0.2303591,0.59
speaker_11,Nigerian,and,27.456783318902183,13,1.26,0.44154,0.435822,0.33909
speaker_11,Nigerian,then,2.2827276575199154,13,0.22,0.18462,0.2075207,0.21962
speaker_11,Nigerian,reached,2.011501964592175,13,0.22,0.25231,0.1594483,0.26
speaker_11,Nigerian,out,2.36256564397969,13,0.24,0.23077,0.1968805,0.25231
speaker_11,Nigerian,directly,2.870200619941198,13,0.44,0.36,0.1304637,0.41808
speaker_11,Nigerian,let,3.559389132463721,13,0.26,0.17385,0.2737992,0.21769
speaker_11,Nigerian,them,1.7030146211039807,13,0.16,0.16615,0.2049925,0.14275
speaker_11,Nigerian,know,2.6864457035026885,13,0.24,0.17692,0.2238705,0.21423
speaker_11,Nigerian,would,2.443633293570995,11,0.04,0.23167,0.2109611,0.23234
speaker_11,Nigerian,be,2.1149805668653667,13,0.18,0.16308,0.2349978,0.19923
speaker_11,Nigerian,apologized,9.124914727444118,13,0.64,0.54615,0.2851536,0.51667
speaker_11,Nigerian,rescheduled,10.39710196567272,13,0.7,0.60462,0.2970601,0.62235
speaker_11,Nigerian,monday,3.747015758906334,12,0.48,0.39538,0.1561257,0.44269
speaker_11,Nigerian,appreciated,4.3390704775238635,8,0.56,0.24,0.1549668,0.28588
speaker_11,Nigerian,got,2.839962510422965,5,0.22,0.05385,0.2581784,0.10885
speaker_11,Nigerian,afternoon,6.509883871135926,5,0.38,0.23231,0.3426255,0.32717
speaker_11,Nigerian,learned,2.575447338981369,3,0.34,0.05231,0.1514969,0.1108
speaker_11,Nigerian,it's,7.282491336293911,3,0.56,0.06,0.260089,0.13922
speaker_11,Nigerian,way,3.009755866770525,2,0.28,0.02667,0.2149826,0.07878
speaker_11,Nigerian,better,3.988383960563494,3,0.42,0.05846,0.189923,0.14038
speaker_15,Nigerian,earlier,64.18662116631182,13,3.08,1.17538,0.4167962,1.17673
speaker_15,Nigerian,this,2.296240332050621,13,0.26,0.33385,0.1375628,0.31423
speaker_15,Nigerian,year,2.7541442876866404,13,0.42,0.36923,0.1311497,0.38654
speaker_15,Nigerian,i,2.9520852505264137,13,0.24,0.15846,0.2460071,0.22445
speaker_15,Nigerian,committed,3.73487981914172,13,0.46,0.29077,0.1623861,0.31769
speaker_15,Nigerian,to,5.607440022056751,13,0.58,0.25538,0.19336,0.22204
speaker_15,Nigerian,finishing,18.32644886314947,13,1.12,0.28308,0.327258,0.33551
speaker_15,Nigerian,a,2.5478921068632703,13,0.34,0.26,0.149876,0.14945
speaker_15,Nigerian,client,3.1445055626104983,13,0.38,0.24615,0.1655003,0.26028
speaker_15,Nigerian,report,1.5884823318348795,13,0.26,0.26308,0.1207618,0.2532
speaker_15,Nigerian,by,3.132661084834467,13,0.44,0.32923,0.1423937,0.36943
speaker_15,Nigerian,thursday,4.172886323084868,13,0.48,0.34923,0.1738703,0.40113
speaker_15,Nigerian,for,10.957605817485636,13,0.74,0.33538,0.2961515,0.42
speaker_15,Nigerian,friday,3.2079007137327387,13,0.38,0.24308,0.1688369,0.23689
speaker_15,Nigerian,meeting,8.15535291280856,13,0.6,0.49846,0.2718451,0.38962
speaker_15,Nigerian,but,1.370176456234154,11,0.1,0.08308,0.2740353,0.08039
speaker_15,Nigerian,on,2.385326063683084,13,0.12,0.14615,0.326413,0.17214
speaker_15,Nigerian,wednesday,3.603553788513682,13,0.36,0.48615,0.1482475,0.51137
speaker_15,Nigerian,my,5.094389943096408,13,0.42,0.19077,0.24259,0.17673
speaker_15,Nigerian,manager,3.251474557283833,13,0.46,0.33846,0.1413685,0.36519
speaker_15,Nigerian,needed,4.418975389661766,13,0.48,0.30615,0.184124,0.30431
speaker_15,Nigerian,help,4.8627627464098975,13,0.56,0.32923,0.1736701,0.39132
speaker_15,Nigerian,with,5.166108601509095,13,0.5,0.25231,0.2066443,0.24113
speaker_15,Nigerian,an,2.414971905598916,13,0.18,0.13692,0.2683302,0.1812
speaker_15,Nigerian,urgent,4.311391620974093,13,0.48,0.30462,0.1796413,0.34769
speaker_15,Nigerian,compliance,3.824881930584152,13,0.52,0.36769,0.1471108,0.37647
speaker_15,Nigerian,request,4.550612983613105,13,0.56,0.45231,0.1625219,0.5372
