speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_07,Nigerian,wanted,3.0368343079717377,13,0.36,0.24923,0.168713,0.29346
speaker_07,Nigerian,to,3.817898266565064,13,0.28,0.19846,0.272707,0.23769
speaker_07,Nigerian,open,3.0576891865261757,13,0.3,0.22769,0.2038459,0.28038
speaker_07,Nigerian,retirement,3.690793855140565,13,0.5,0.33846,0.1476318,0.36885
speaker_07,Nigerian,account,9.393536756919351,13,0.64,0.44615,0.293548,0.44769
speaker_07,Nigerian,but,12.496298414939304,13,0.84,0.37231,0.2975309,0.53148
speaker_07,Nigerian,didn't,2.906491940118713,13,0.38,0.26615,0.1529733,0.32385
speaker_07,Nigerian,understand,3.0631677941686353,13,0.36,0.32,0.170176,0.37654
speaker_07,Nigerian,the,3.8579720937638062,13,0.42,0.22615,0.183713,0.25404
speaker_07,Nigerian,difference,0.9468092256479244,13,0.28,0.23846,0.0676292,0.26962
speaker_07,Nigerian,between,3.236508651081031,13,0.16,0.19385,0.3339255,0.27077
speaker_07,Nigerian,traditional,2.453757893868534,12,0.36,0.305,0.1363199,0.36824
speaker_07,Nigerian,ira,19.315083214314733,13,1.14,0.48154,0.3388611,0.60588
speaker_07,Nigerian,and,14.112664612674772,13,0.92,0.43077,0.3067971,0.41934
speaker_07,Nigerian,roth,0.9318594035428056,13,0.24,0.21846,0.077655,0.20105
speaker_07,Nigerian,asked,2.966560751242424,13,0.3,0.28462,0.1977707,0.31615
speaker_07,Nigerian,them,3.7637144634107824,13,0.28,0.14615,0.2688367,0.28057
speaker_07,Nigerian,some,5.33858417787788,13,0.4,0.18615,0.2669292,0.22038
speaker_07,Nigerian,questions,14.376433280916595,13,0.96,0.39692,0.299509,0.44596
speaker_07,Nigerian,about,3.402230947886283,13,0.44,0.27231,0.1546469,0.33962
speaker_07,Nigerian,their,1.7269408925554235,13,0.26,0.21692,0.1328416,0.22346
speaker_07,Nigerian,tax,2.7727390088852,13,0.34,0.23846,0.1631023,0.27589
speaker_07,Nigerian,situation,3.10565127998642,13,0.4,0.31692,0.1552826,0.36192
speaker_07,Nigerian,timeline,2.9239369843947465,12,0.38,0.33,0.1538914,0.35451
speaker_07,Nigerian,first,10.056547478021756,13,0.72,0.56154,0.2793485,0.58154
speaker_07,Nigerian,then,14.889270008257274,13,1.06,0.45231,0.2809296,0.5483
speaker_07,Nigerian,explained,4.119075616063143,13,0.52,0.44308,0.158426,0.34117
speaker_07,Nigerian,it,5.6560543022489815,13,0.5,0.17692,0.2262422,0.18574
speaker_07,Nigerian,as,5.440560021365157,12,0.42,0.235,0.2590743,0.2916
speaker_07,Nigerian,basically,9.34759849011715,13,0.66,0.40769,0.2832606,0.45846
speaker_07,Nigerian,pay,68.83558067356374,13,3.04,0.61538,0.4528657,0.51465
speaker_07,Nigerian,taxes,16.311060981304443,13,1.02,0.31846,0.3198247,0.37876
speaker_07,Nigerian,now,4.104866220672685,13,0.5,0.31231,0.1641946,0.37385
speaker_07,Nigerian,or,3.2429781703371643,13,0.3,0.31385,0.2066604,0.33385
speaker_07,Nigerian,later,7.971341345904805,13,0.6,0.52769,0.2657114,0.35481
speaker_07,Nigerian,used,10.777572335679851,13,0.74,0.26462,0.2912857,0.29346
speaker_07,Nigerian,simple,2.967492257124493,13,0.36,0.25077,0.1648607,0.27962
speaker_07,Nigerian,example,3.020797088417942,13,0.44,0.34462,0.137309,0.41308
speaker_07,Nigerian,with,3.336557839070042,13,0.42,0.39692,0.1588837,0.41714
speaker_07,Nigerian,actual,2.469403628577587,13,0.34,0.35692,0.1383718,0.35451
speaker_07,Nigerian,numbers,3.953425302899788,13,0.48,0.36769,0.1647261,0.37878
speaker_07,Nigerian,show,3.0340688417406705,13,0.36,0.23231,0.1685594,0.27308
speaker_07,Nigerian,how,11.84432852655013,13,0.76,0.24615,0.3116929,0.3317
speaker_07,Nigerian,each,8.542488354289524,13,0.6,0.33692,0.2847496,0.3832
speaker_07,Nigerian,might,4.652497357752101,13,0.46,0.21538,0.2022825,0.24885
speaker_07,Nigerian,work,5.0137585516720975,13,0.42,0.37077,0.2387504,0.35444
speaker_07,Nigerian,for,2.399122197839892,12,0.2,0.25667,0.1869446,0.225
speaker_07,Nigerian,made,1.6555366888867886,13,0.22,0.19692,0.1505033,0.24556
speaker_07,Nigerian,sure,2.137016749051109,13,0.26,0.17538,0.1643859,0.22346
speaker_07,Nigerian,mention,2.878901211057546,13,0.3,0.26308,0.1919267,0.29462
speaker_07,Nigerian,wasn't,2.825930662221692,13,0.38,0.31692,0.1487332,0.338
speaker_07,Nigerian,giving,3.6872025820049847,13,0.36,0.19846,0.2048446,0.22
speaker_07,Nigerian,advice,11.754453018893118,13,0.8,0.53231,0.2938613,0.61538
speaker_07,Nigerian,just,14.761119616589925,13,0.94,0.28308,0.3140664,0.42077
speaker_07,Nigerian,explaining,9.239623214232552,13,0.64,0.43692,0.2887382,0.5098
speaker_07,Nigerian,options,13.812665378127706,13,0.86,0.63846,0.3212248,0.68269
speaker_07,Nigerian,they,5.786369446718564,10,0.1,0.34308,0.337322,0.23454
speaker_07,Nigerian,more,1.7484061920566958,10,0.2,0.13692,0.1748406,0.16431
speaker_07,Nigerian,so,5.441360381401495,10,0.54,0.16308,0.2015319,0.26519
speaker_07,Nigerian,walked,3.442170806105203,10,0.38,0.22615,0.1811669,0.21429
speaker_07,Nigerian,through,3.4056000585522277,10,0.38,0.16308,0.1792421,0.20731
speaker_07,Nigerian,comparison,6.357877093293235,8,0.58,0.32462,0.2192371,0.38731
speaker_07,Nigerian,suggested,12.23396846709216,8,0.8,0.18154,0.3058492,0.29333
speaker_07,Nigerian,talk,1.4342170152850584,7,0.26,0.12667,0.1103244,0.20638
speaker_07,Nigerian,professional,5.277606080783976,8,0.56,0.22462,0.1884859,0.30846
speaker_07,Nigerian,too,11.678848576187834,8,0.68,0.44923,0.3434955,0.48286
speaker_07,Nigerian,opened,2.148453021325693,4,0.24,0.10462,0.1790378,0.13731
speaker_07,Nigerian,told,0.7743254550819039,4,0.28,0.08923,0.055309,0.13765
speaker_07,Nigerian,me,1.7073533864282333,4,0.18,0.05077,0.1897059,0.08
speaker_07,Nigerian,appreciated,3.861392821827563,3,0.42,0.13,0.1838758,0.20085
speaker_07,Nigerian,that,3.664372020026666,7,0.42,0.22923,0.1744939,0.20333
speaker_07,Nigerian,clearly,1.955112484838714,4,0.26,0.09231,0.1503933,0.1251
speaker_07,Nigerian,without,5.093810961986645,4,0.46,0.17385,0.22147,0.25
speaker_11,Nigerian,i,22.730914098937603,13,0.64,1.27385,0.3568863,0.39785
speaker_11,Nigerian,had,3.3436569319035905,13,0.46,0.26308,0.1453764,0.20291
speaker_11,Nigerian,a,0.7860579713149175,12,0.1,0.09538,0.1572116,0.1612
speaker_11,Nigerian,client,2.728464568179903,13,0.38,0.32615,0.1436034,0.35569
speaker_11,Nigerian,who,2.5025582090916023,13,0.26,0.20154,0.1925045,0.22231
speaker_11,Nigerian,wanted,3.3674682517436847,13,0.38,0.24923,0.1772352,0.29346
speaker_11,Nigerian,to,3.3371472360009045,13,0.24,0.19846,0.2780956,0.23769
speaker_11,Nigerian,open,2.2169963294221517,13,0.28,0.22769,0.1583569,0.28038
speaker_11,Nigerian,retirement,3.1588605389364437,13,0.44,0.33846,0.1435846,0.36885
speaker_11,Nigerian,account,3.955964582760419,13,0.42,0.44615,0.1773363,0.44769
speaker_11,Nigerian,but,13.40548700784184,13,0.86,0.37231,0.3117555,0.53148
speaker_11,Nigerian,didn't,3.2234539290840925,13,0.44,0.26615,0.1465206,0.32385
speaker_11,Nigerian,understand,2.253094178244597,13,0.3,0.32,0.1408184,0.37654
speaker_11,Nigerian,the,3.2277112273074433,13,0.4,0.22615,0.1613856,0.25404
speaker_11,Nigerian,difference,2.494964559979275,13,0.34,0.23846,0.1467626,0.26962
speaker_11,Nigerian,between,2.8625174948167222,13,0.1,0.19385,0.2953391,0.27077
speaker_11,Nigerian,traditional,1.97600503756474,12,0.34,0.305,0.1162356,0.36824
speaker_11,Nigerian,ira,15.61189732788599,13,1.02,0.48154,0.3061156,0.60588
speaker_11,Nigerian,and,4.387148616804728,13,0.54,0.43077,0.162487,0.41934
speaker_11,Nigerian,so,16.39845979501556,10,1.02,0.16308,0.3215384,0.26519
speaker_11,Nigerian,asked,1.6384672857677018,13,0.24,0.28462,0.1151355,0.31615
speaker_11,Nigerian,them,2.979131892910039,13,0.22,0.14615,0.2708302,0.28057
speaker_11,Nigerian,some,9.552127911475466,13,0.66,0.18615,0.2894584,0.22038
speaker_11,Nigerian,questions,2.80250350553116,13,0.46,0.39692,0.121848,0.44596
speaker_11,Nigerian,about,1.6760038096723884,13,0.26,0.27231,0.1230963,0.33962
speaker_11,Nigerian,situation,3.0590176687490147,13,0.32,0.31692,0.1911886,0.36192
speaker_11,Nigerian,timeline,2.6604917354971582,12,0.4,0.33,0.1330246,0.35451
speaker_11,Nigerian,first,5.560191375981024,13,0.52,0.56154,0.1980342,0.58154
speaker_11,Nigerian,then,26.40462221099076,13,1.18,0.45231,0.447536,0.5483
speaker_11,Nigerian,explained,8.050707041645593,13,0.6,0.44308,0.2683569,0.34117
speaker_11,Nigerian,it,1.8477371215719345,13,0.18,0.17692,0.2053041,0.18574
speaker_11,Nigerian,as,6.384399628088992,12,0.48,0.235,0.2660167,0.2916
speaker_11,Nigerian,basically,9.271314097175017,13,0.68,0.40769,0.2726857,0.45846
speaker_11,Nigerian,pay,31.694874251496937,13,1.5,0.61538,0.4225983,0.51465
speaker_11,Nigerian,tax,1.5814681623693287,13,0.28,0.23846,0.112962,0.27589
speaker_11,Nigerian,now,3.099842295718318,13,0.38,0.31231,0.1631496,0.37385
speaker_11,Nigerian,or,3.094466070830068,13,0.3,0.31385,0.1971964,0.33385
speaker_11,Nigerian,taxes,3.1584647495022926,13,0.44,0.31846,0.1435666,0.37876
speaker_11,Nigerian,later,5.9308606684355905,13,0.32,0.52769,0.2247848,0.35481
speaker_11,Nigerian,used,4.4220447869643005,13,0.52,0.26462,0.1700786,0.29346
speaker_11,Nigerian,simple,2.9051095507685716,13,0.3,0.25077,0.193674,0.27962
speaker_11,Nigerian,example,3.864330705410413,13,0.5,0.34462,0.1545732,0.41308
speaker_11,Nigerian,with,3.716164951510258,13,0.22,0.39692,0.1872486,0.41714
speaker_11,Nigerian,actual,3.691992428830479,13,0.32,0.35692,0.2068789,0.35451
speaker_11,Nigerian,numbers,2.9352288388506484,13,0.42,0.36769,0.1397728,0.37878
speaker_11,Nigerian,show,2.993740837311088,13,0.34,0.23231,0.1761024,0.27308
speaker_11,Nigerian,how,6.369082309646026,13,0.52,0.24615,0.2449647,0.3317
speaker_11,Nigerian,each,4.2056799448947455,13,0.46,0.33692,0.1828556,0.3832
speaker_11,Nigerian,might,2.106772238788589,13,0.26,0.21538,0.1620594,0.24885
speaker_11,Nigerian,work,4.2206434952735945,13,0.4,0.37077,0.2110322,0.35444
speaker_11,Nigerian,for,2.3970496671704904,12,0.2,0.25667,0.1867831,0.225
speaker_11,Nigerian,made,1.9297218398629228,13,0.26,0.19692,0.1484401,0.24556
speaker_11,Nigerian,sure,1.8903957647275351,13,0.22,0.17538,0.1718542,0.22346
speaker_11,Nigerian,mention,1.009977910223144,13,0.28,0.26308,0.0721413,0.29462
speaker_11,Nigerian,wasn't,1.9041797480923688,13,0.28,0.31692,0.1201667,0.338
speaker_11,Nigerian,giving,2.036318202136975,13,0.2,0.19846,0.2036318,0.22
speaker_11,Nigerian,advice,8.486779106335431,13,0.68,0.53231,0.2496112,0.61538
speaker_11,Nigerian,just,18.842288603794813,13,1.1,0.28308,0.3425871,0.42077
speaker_11,Nigerian,explaining,3.1833249680186286,13,0.44,0.43692,0.1446966,0.5098
speaker_11,Nigerian,options,11.720926388319366,13,0.84,0.63846,0.2790697,0.68269
speaker_11,Nigerian,they,5.790747466938791,10,0.1,0.34308,0.3375772,0.23454
speaker_11,Nigerian,more,1.681263365839488,10,0.2,0.13692,0.1681263,0.16431
speaker_11,Nigerian,through,3.5638796722873716,10,0.32,0.16308,0.2227425,0.20731
speaker_11,Nigerian,comparison,9.042120761782462,8,0.62,0.32462,0.2916813,0.38731
speaker_11,Nigerian,suggested,3.905179430294623,8,0.52,0.18154,0.1501992,0.29333
speaker_11,Nigerian,talk,2.9864122233018446,7,0.36,0.12667,0.1659118,0.20638
speaker_11,Nigerian,professional,4.651200877143755,8,0.54,0.22462,0.1722667,0.30846
speaker_11,Nigerian,too,9.458314594485907,8,0.58,0.44923,0.3261488,0.48286
speaker_11,Nigerian,opened,1.704624222530894,4,0.32,0.10462,0.106539,0.13731
speaker_11,Nigerian,told,2.8039581188411073,4,0.3,0.08923,0.1869305,0.13765
speaker_11,Nigerian,me,1.9946449314394556,4,0.16,0.05077,0.2493306,0.08
speaker_11,Nigerian,that,15.72008487461694,7,1.02,0.22923,0.308237,0.20333
speaker_11,Nigerian,appreciated,10.361769975078513,3,0.74,0.13,0.2800478,0.20085
speaker_11,Nigerian,clearly,2.6899139779628376,4,0.34,0.09231,0.1582302,0.1251
speaker_15,Nigerian,i,42.158689688382495,13,2.0,1.27385,0.4215869,0.39785
speaker_15,Nigerian,had,3.994488525745981,13,0.16,0.26308,0.3036746,0.20291
speaker_15,Nigerian,a,1.1360079127220315,12,0.08,0.09538,0.2381952,0.1612
speaker_15,Nigerian,client,2.713238710228393,13,0.38,0.32615,0.142802,0.35569
speaker_15,Nigerian,who,1.9557972903839405,13,0.2,0.20154,0.1940868,0.22231
speaker_15,Nigerian,wanted,2.019407255609937,13,0.22,0.24923,0.1620512,0.29346
speaker_15,Nigerian,to,2.5611241632682615,13,0.18,0.19846,0.2580978,0.23769
